	date	empleo_volumen	replies	retweets	likes	iso_2
148	2020-05-27	241	281.0	1471.0	2229.0	CL
149	2020-05-28	149	87.0	394.0	691.0	CL
150	2020-05-29	287	110.0	775.0	757.0	CL
151	2020-05-30	119	47.0	492.0	552.0	CL
152	2020-05-31	62	29.0	87.0	278.0	CL
153	2020-06-01	89	59.0	180.0	342.0	CL
154	2020-06-02	106	60.0	322.0	603.0	CL
155	2020-06-03	82	74.0	197.0	543.0	CL
156	2020-06-04	59	139.0	700.0	717.0	CL
157	2020-06-05	72	34.0	190.0	248.0	CL
158	2020-06-06	60	136.0	1587.0	2807.0	CL
159	2020-06-07	44	49.0	78.0	176.0	CL
160	2020-06-08	55	43.0	568.0	877.0	CL
161	2020-06-09	55	27.0	137.0	197.0	CL
162	2020-06-10	83	118.0	416.0	881.0	CL
163	2020-06-11	67	176.0	1448.0	1220.0	CL
164	2020-06-12	64	57.0	425.0	514.0	CL
165	2020-06-13	39	17.0	124.0	70.0	CL
166	2020-06-14	48	31.0	88.0	166.0	CL
167	2020-06-15	67	42.0	97.0	269.0	CL
168	2020-06-16	69	21.0	209.0	225.0	CL
169	2020-06-17	68	44.0	274.0	499.0	CL
170	2020-06-18	80	54.0	97.0	182.0	CL
171	2020-06-19	62	66.0	435.0	575.0	CL
172	2020-06-20	46	18.0	67.0	79.0	CL
173	2020-06-21	41	59.0	436.0	783.0	CL
174	2020-06-22	49	56.0	478.0	640.0	CL
175	2020-06-23	58	55.0	248.0	448.0	CL
176	2020-06-24	80	33.0	220.0	270.0	CL
177	2020-06-25	81	43.0	244.0	550.0	CL
178	2020-06-26	49	14.0	49.0	89.0	CL
179	2020-06-27	31	18.0	52.0	98.0	CL
180	2020-06-28	27	9.0	30.0	68.0	CL
181	2020-06-29	33	21.0	28.0	122.0	CL
182	2020-06-30	295	317.0	1803.0	2114.0	CL
183	2020-07-01	208	2650.0	3068.0	6499.0	CL
184	2020-07-02	102	212.0	1252.0	1992.0	CL
185	2020-07-03	82	116.0	274.0	317.0	CL
186	2020-07-04	44	19.0	45.0	75.0	CL
187	2020-07-05	59	71.0	521.0	1160.0	CL
188	2020-07-06	68	188.0	1559.0	3765.0	CL
189	2020-07-07	70	38.0	155.0	382.0	CL
190	2020-07-08	91	122.0	510.0	919.0	CL
191	2020-07-09	94	49.0	135.0	208.0	CL
192	2020-07-10	77	34.0	241.0	348.0	CL
193	2020-07-11	62	102.0	417.0	742.0	CL
194	2020-07-12	60	29.0	67.0	102.0	CL
195	2020-07-13	110	70.0	462.0	721.0	CL
196	2020-07-14	148	104.0	550.0	779.0	CL
197	2020-07-15	131	58.0	285.0	379.0	CL
198	2020-07-16	71	58.0	174.0	211.0	CL
199	2020-07-17	103	35.0	207.0	549.0	CL
200	2020-07-18	87	126.0	250.0	439.0	CL
201	2020-07-19	122	84.0	100.0	190.0	CL
202	2020-07-20	115	185.0	106.0	205.0	CL
203	2020-07-21	128	171.0	453.0	947.0	CL
204	2020-07-22	116	68.0	340.0	1115.0	CL
205	2020-07-23	95	52.0	134.0	228.0	CL
206	2020-07-24	75	17.0	68.0	84.0	CL
207	2020-07-25	57	114.0	1245.0	2207.0	CL
